onset	duration	trial_type	response_time
2.5419999999999945	0.619	stim1-10	n/a
12.194000000000004	0.602	stim2-14	n/a
12.828999999999994	0.0	left	0.554
18.480000000000004	0.606	stim1-7	n/a
27.119	0.601	stim2-20	n/a
27.753	0.0	left	0.288
33.435	0.604	stim1-28	n/a
40.072	0.602	stim2-27	n/a
40.707	0.0	error	0.63
40.707	0.0	left	0.63
46.384	0.603	stim1-10	n/a
55.51899999999999	0.632	stim2-7	n/a
56.184	0.0	right	0.52
61.844	0.603	stim1-5	n/a
69.979	0.618	stim2-3	n/a
70.62899999999999	0.0	right	0.29
76.29100000000001	0.604	stim1-14	n/a
83.427	0.6	stim2-20	n/a
84.05999999999999	0.0	left	0.695
89.73	0.609	stim1-20	n/a
97.371	0.602	stim2-28	n/a
98.006	0.0	left	0.838
103.694	0.607	stim1-14	n/a
111.33299999999998	0.603	stim2-28	n/a
111.969	0.0	left	0.436
117.653	0.601	stim1-7	n/a
126.287	0.618	stim2-2	n/a
126.938	0.0	right	0.373
132.587	0.607	stim1-20	n/a
139.226	0.616	stim2-57	n/a
139.87400000000002	0.0	left	0.507
145.527	0.604	stim1-28	n/a
153.663	0.603	stim2-20	n/a
154.3	0.0	right	0.711
159.966	0.602	stim1-5	n/a
169.60000000000002	0.601	stim2-14	n/a
170.23399999999998	0.0	left	0.324
175.90300000000002	0.619	stim1-5	n/a
185.054	0.6	stim2-14	n/a
185.687	0.0	left	0.469
191.365	0.602	stim1-7	n/a
198.499	0.6	stim2-6	n/a
199.133	0.0	right	0.748
204.803	0.608	stim1-14	n/a
211.442	0.6	stim2-5	n/a
212.074	0.0	right	0.638
217.753	0.605	stim1-28	n/a
224.891	0.62	stim2-56	n/a
225.54400000000004	0.0	left	0.585
231.21500000000003	0.607	stim1-28	n/a
239.856	0.609	stim2-79	n/a
240.498	0.0	left	0.587
246.161	0.607	stim1-20	n/a
253.8	0.601	stim2-7	n/a
254.433	0.0	right	0.51
260.11400000000003	0.604	stim1-28	n/a
268.25	0.618	stim2-56	n/a
268.90000000000003	0.0	left	0.512
274.551	0.603	stim1-7	n/a
284.187	0.6	stim2-14	n/a
284.82	0.0	left	0.538
290.49600000000004	0.619	stim1-7	n/a
299.647	0.6	stim2-10	n/a
300.279	0.0	left	1.574
305.956	0.602	stim1-20	n/a
313.091	0.603	stim2-28	n/a
313.72700000000003	0.0	left	0.541
319.402	0.605	stim1-14	n/a
327.04	0.631	stim2-10	n/a
327.70300000000003	0.0	right	0.283
333.355	0.603	stim1-10	n/a
342.49	0.631	stim2-5	n/a
343.154	0.0	right	0.662
348.785	0.601	stim1-10	n/a
357.41900000000004	0.604	stim2-14	n/a
358.05600000000004	0.0	left	0.685
363.751	0.607	stim1-14	n/a
370.392	0.632	stim2-28	n/a
371.057	0.0	left	0.418
376.701	0.606	stim1-20	n/a
384.839	0.632	stim2-28	n/a
385.504	0.0	right	0.849
385.504	0.0	error	0.849
391.179	0.632	stim1-5	n/a
400.843	0.601	stim2-7	n/a
401.476	0.0	left	0.632
407.116	0.601	stim1-5	n/a
416.25	0.623	stim2-4	n/a
416.906	0.0	right	0.826
422.553	0.606	stim1-7	n/a
429.191	0.633	stim2-6	n/a
429.856	0.0	right	0.999
435.513	0.619	stim1-10	n/a
444.164	0.601	stim2-28	n/a
444.799	0.0	left	0.555
450.463	0.605	stim1-28	n/a
458.6	0.601	stim2-40	n/a
459.234	0.0	left	0.361
464.933	0.606	stim1-14	n/a
472.071	0.6	stim2-40	n/a
472.70400000000006	0.0	left	0.49
478.367	0.619	stim1-5	n/a
488.018	0.614	stim2-10	n/a
488.664	0.0	left	0.401
494.31000000000006	0.606	stim1-20	n/a
501.949	0.6	stim2-19	n/a
502.582	0.0	left	0.507
502.582	0.0	error	0.507
508.28	0.607	stim1-10	n/a
515.92	0.63	stim2-5	n/a
516.583	0.0	right	0.485
